region,district,community,contractor,package_number,ht_contract,ht_planted,ht_dressed,ht_strung,lv_contract,lv_planted,lv_dressed,lv_strung,tx_contract,tx_dressed,tx_commissioned,cs_1ph,cs_3ph
BONO EAST,TECHIMAN NORTH,Mateso,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,8,7,7,7,90,90,90,90,1,1,1,0,25
BONO EAST,TECHIMAN NORTH,Meseko Eternal,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,42,42,42,42,210,0,0,0,2,1,0,0,420
BONO EAST,TECHIMAN NORTH,Missions,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,11,11,11,11,120,120,120,120,1,1,1,0,190
BONO EAST,TECHIMAN NORTH,Nakpie,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,41,41,41,41,80,50,50,50,1,1,1,0,125
BONO EAST,TECHIMAN NORTH,Nakpie Nsuonu,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,81,81,81,81,60,30,30,30,1,1,1,0,60
BONO EAST,TECHIMAN NORTH,Nchamba,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,216,216,216,216,150,110,110,110,2,1,1,0,250
BONO EAST,TECHIMAN NORTH,New Bonwire,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,45,45,45,45,0,0,0,0,15
BONO EAST,TECHIMAN NORTH,New Kromo,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,7,7,7,7,90,90,90,90,1,1,1,0,24
BONO EAST,TECHIMAN NORTH,New Onyinase,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,20,20,20,20,0,0,0,0,0
BONO EAST,TECHIMAN NORTH,New Site,KAMNAA COMPANY LTD,SHEP-4-BAR-TN-KCL-06-19,2,2,2,2,25,25,25,25,1,1,1,0,77
BONO EAST,TECHIMAN NORTH,New Techiman,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,50,50,50,50,0,0,0,0,98
BONO EAST,TECHIMAN NORTH,New Town,KAMNAA COMPANY LTD,SHEP-4-BAR-TN-KCL-06-19,7,0,0,0,225,15,15,15,1,1,1,0,245
BONO EAST,TECHIMAN NORTH,Nja Meakyi,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,84,84,84,84,150,0,0,0,1,1,0,0,140
BONO EAST,TECHIMAN NORTH,Nkramom,PABSEIMAH COMPANY LTD,SHEP-4-BAR-TN-PCL-06-19,2,1,1,1,83,50,33,33,1,1,1,0,89
BONO EAST,TECHIMAN NORTH,Nkrankrom,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,60,60,60,60,0,0,0,0,125
BONO EAST,TECHIMAN NORTH,Nkwaeso,CHECK POINT ENG LTD,SHEP-4-BAR-TN-CPEL-06-19,3,3,3,3,120,120,120,120,1,1,0,0,137
BONO EAST,TECHIMAN NORTH,Nsuta Ahenfie,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,60,60,60,60,0,0,0,0,20
BONO EAST,TECHIMAN NORTH,Nsuta Nseseresu,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,60,60,60,60,0,0,0,0,155
BONO EAST,TECHIMAN NORTH,Ntoase,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,7,7,7,7,135,135,135,135,1,1,1,0,190
BONO EAST,TECHIMAN NORTH,Ojugukrom/ Ahenbronumu,KAMNAA COMPANY LTD,SHEP-4-BAR-TN-KCL-06-19,18,18,18,18,80,80,80,80,1,1,1,0,145
BONO EAST,TECHIMAN NORTH,Parambo NsuANS ENG LTDo,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,43,43,43,43,80,40,40,40,2,2,2,0,400
BONO EAST,TECHIMAN NORTH,Parambo Sawba,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,81,81,81,81,700,550,550,550,3,3,3,0,700
BONO EAST,TECHIMAN NORTH,Pentecost Area,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,7,7,7,7,195,195,195,195,1,1,1,0,298
BONO EAST,TECHIMAN NORTH,Prang Chakwasi,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,21,21,21,21,220,0,0,0,3,1,0,0,150
BONO EAST,TECHIMAN NORTH,Prof Asabre Site,CHECK POINT ENG LTD,SHEP-4-BAR-TN-CPEL-06-19,11,7,7,7,75,75,75,75,1,1,0,0,88
BONO EAST,TECHIMAN NORTH,Prong North,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,21,21,21,21,180,0,0,0,1,1,0,0,300
BONO EAST,TECHIMAN NORTH,SANSAAMA,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,9,9,9,9,65,65,65,65,1,1,1,0,185
BONO EAST,TECHIMAN NORTH,Sebene,PABSEIMAH COMPANY LTD,SHEP-4-BAR-TN-PCL-06-19,12,12,12,12,150,150,150,150,1,1,1,0,480
BONO EAST,TECHIMAN NORTH,Srapokrom,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,70,70,70,70,0,0,0,0,68
BONO EAST,TECHIMAN NORTH,St. Mathias Hospital/ Labun Quarters,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,42,42,42,42,200,60,60,60,2,1,1,0,380
BONO EAST,TECHIMAN NORTH,Subiam,KAMNAA COMPANY LTD,SHEP-4-BAR-TN-KCL-06-19,14,14,14,14,270,270,270,270,1,1,1,0,240
BONO EAST,TECHIMAN NORTH,Tadeaso,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,25,25,25,25,0,0,0,0,116
BONO EAST,TECHIMAN NORTH,Takofiano,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,25,25,25,25,0,0,0,0,20
BONO EAST,TECHIMAN NORTH,Taku,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,14,14,14,14,170,170,170,170,2,2,2,0,185
BONO EAST,TECHIMAN NORTH,Tano Boase,CHECK POINT ENG LTD,SHEP-4-BAR-TN-CPEL-06-19,7,11,11,11,95,95,95,95,1,1,0,0,148
BONO EAST,TECHIMAN NORTH,Tanokrom,PABSEIMAH COMPANY LTD,SHEP-4-BAR-TN-PCL-06-19,40,12,12,12,265,225,140,140,2,2,1,0,406
BONO EAST,TECHIMAN NORTH,Tanoso Addaekrom,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,60,60,60,60,0,0,0,0,80
BONO EAST,TECHIMAN NORTH,Tanoso Presby Area,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-BAR-TN-AGLE-06-19,0,0,0,0,55,55,55,55,0,0,0,0,88
BONO EAST,TECHIMAN NORTH,Tigamgam,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,52,52,52,52,160,0,0,0,1,1,0,0,270
BONO EAST,TECHIMAN NORTH,Tragyiediem,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,7,7,7,7,90,90,90,90,1,1,1,0,95
BONO EAST,TECHIMAN NORTH,Tuobodom New Town,KAMNAA COMPANY LTD,SHEP-4-BAR-TN-KCL-06-19,14,0,0,0,80,80,80,80,1,1,1,0,96
BONO EAST,TECHIMAN NORTH,Twumia Koase,CHECK POINT ENG LTD,SHEP-4-BAR-TN-CPEL-06-19,0,0,0,0,50,50,50,50,1,1,0,0,48
BONO EAST,TECHIMAN NORTH,Twumia Nkwanta,CHECK POINT ENG LTD,SHEP-4-BAR-TN-CPEL-06-19,0,0,0,0,50,50,50,50,0,0,0,0,48
BONO EAST,TECHIMAN NORTH,Twumiafie,CHECK POINT ENG LTD,SHEP-4-BAR-TN-CPEL-06-19,0,0,0,0,50,50,50,50,0,0,0,0,54
BONO EAST,TECHIMAN NORTH,Wokasa,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,63,63,63,63,120,0,0,0,1,1,0,0,120
BONO EAST,TECHIMAN NORTH,Yeji Barrier Area,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,25,25,25,25,50,50,50,50,1,1,1,0,250
BONO EAST,TECHIMAN NORTH,Yeji New Site,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,34,34,34,34,180,0,0,0,1,1,0,0,300
BONO EAST,TECHIMAN NORTH,Zongo East,CHECK POINT ENG LTD,SHEP-4-BAR-TN-CPEL-06-19,7,7,7,7,85,85,85,85,1,1,0,0,96
BONO EAST,TECHIMAN NORTH,Zongo South,FLOW WORKS COMPANY LTD,SHEP-4-BAR-TN-FWCL-06-19,0,0,0,0,40,40,40,40,1,1,1,0,69
BONO EAST,WENCHI MUNICIPAL/ NKORANZA NORTH,Adoe,PABSEIMAH COMPANY LTD,SHEP-4-BAR-WM/NKNDA-PCL-03-19,11,11,11,11,56,56,56,56,1,0,0,0,112
BONO EAST,WENCHI MUNICIPAL/ NKORANZA NORTH,Boana,PABSEIMAH COMPANY LTD,SHEP-4-BAR-WM/NKNDA-PCL-03-19,7,7,7,7,76,76,76,76,1,0,0,0,152
BONO EAST,WENCHI MUNICIPAL/ NKORANZA NORTH,Bomua,PABSEIMAH COMPANY LTD,SHEP-4-BAR-WM/NKNDA-PCL-03-19,30,30,30,30,253,253,253,253,1,0,0,0,506
BONO EAST,WENCHI MUNICIPAL/ NKORANZA NORTH,Busunya East,PABSEIMAH COMPANY LTD,SHEP-4-BAR-WM/NKNDA-PCL-03-19,9,9,9,9,219,219,219,219,1,0,0,0,438
BONO EAST,WENCHI MUNICIPAL/ NKORANZA NORTH,Busunya West,PABSEIMAH COMPANY LTD,SHEP-4-BAR-WM/NKNDA-PCL-03-19,7,7,7,7,112,112,112,112,1,0,0,0,224
BONO EAST,WENCHI MUNICIPAL/ NKORANZA NORTH,Dromankese,PABSEIMAH COMPANY LTD,SHEP-4-BAR-WM/NKNDA-PCL-03-19,7,7,7,7,150,150,150,150,1,0,0,0,300
BONO EAST,WENCHI MUNICIPAL/ NKORANZA NORTH,Dromankese No.2,PABSEIMAH COMPANY LTD,SHEP-4-BAR-WM/NKNDA-PCL-03-19,13,13,13,13,120,120,120,120,1,0,0,0,240
BONO EAST,WENCHI MUNICIPAL/ NKORANZA NORTH,Dromankoma,PABSEIMAH COMPANY LTD,SHEP-4-BAR-WM/NKNDA-PCL-03-19,11,11,11,11,137,137,137,137,1,0,0,0,274
BONO EAST,WENCHI MUNICIPAL/ NKORANZA NORTH,Tom,PABSEIMAH COMPANY LTD,SHEP-4-BAR-WM/NKNDA-PCL-03-19,9,9,9,9,50,50,50,50,1,0,0,0,100
CENTRAL,Agona East,Abagyakrom/Samuel,Franves Engineering,,26,26,26,0,25,0,0,0,0,0,0,0,0
CENTRAL,Agona East,Abuakwa Akrabony,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,0,0,0,0,32,32,0,0,0,0,0,0,0
CENTRAL,Agona East,Addo,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,Agona East,Agona Nkran,Luke & Sons Eng. Company Limited,S4-SP-AED-LSECL-06-16,35,35,35,0,20,20,20,20,1,0,0,0,0
CENTRAL,Agona East,Akroma,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,Agona East,Alasemase,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,26,0,0,0,45,0,0,0,1,0,0,0,0
CENTRAL,Agona East,Amponsah,Franves Engineering,,60,60,60,0,80,40,0,0,0,0,0,0,0
CENTRAL,Agona East,Asasekwa,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,20,0,0,0,25,0,0,0,1,0,0,0,0
CENTRAL,Agona East,Dauda/Achanfo,Luke & Sons Eng. Company Limited,S4-SP-AED-LSECL-06-16,100,79,79,79,30,10,10,27,1,0,0,0,0
CENTRAL,Agona East,Domokyi,Luke & Sons Eng. Company Limited,S4-SP-AED-LSECL-06-16,30,30,30,0,75,75,75,0,1,0,0,0,0
CENTRAL,Agona East,Duabone,Luke & Sons Eng. Company Limited,S4-SP-AED-LSECL-06-16,40,40,40,36,68,68,68,68,2,0,0,0,0
CENTRAL,Agona East,Faawhia,First Class Electrical Works,SP-FCEW-14-09-15,12,32,32,29,75,75,68,60,2,0,0,0,0
CENTRAL,Agona East,Fawhia #2,Luke & Sons Eng. Company Limited,S4-SP-AED-LSECL-06-16,35,35,35,35,96,96,96,96,1,0,0,0,0
CENTRAL,Agona East,Kofi Enu Kwaa,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,20,0,0,0,17,17,0,0,1,0,0,0,0
CENTRAL,Agona East,Kofi Fooh,Pakassen Limited,SP-PL-04-09-15,4,0,0,0,60,50,0,0,0,0,0,0,0
CENTRAL,Agona East,Kokrabo,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,13,0,0,0,35,0,0,0,1,0,0,0,0
CENTRAL,Agona East,Kokwado,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,20,0,0,0,25,0,0,0,1,0,0,0,0
CENTRAL,Agona East,Kortsia,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,13,0,0,0,25,0,0,0,1,0,0,0,0
CENTRAL,Agona East,Kwame Ntsiful,Ike Electrical & Civil Engineering Limited,SHEP-4-SP-CR-IECE-06-19,26,0,0,0,40,0,0,0,1,0,0,0,0
CENTRAL,Agona East,Kwame Sam,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,26,26,26,23,30,30,30,27,1,0,0,0,0
CENTRAL,Agona East,Kwasi Paintsil,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,26,26,26,23,40,40,40,36,1,0,0,0,0
CENTRAL,Agona East,Kwesikrom,Luke & Sons Eng. Company Limited,S4-SP-AED-LSECL-06-16,23,23,23,23,176,176,176,176,1,0,0,0,0
CENTRAL,Agona East,Mansifo,Luke & Sons Eng. Company Limited,S4-SP-AED-LSECL-06-16,43,43,43,39,32,32,32,0,1,0,0,0,0
CENTRAL,Agona East,Nampong,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,20,20,20,18,45,45,45,40,1,0,0,0,0
CENTRAL,Agona East,Nyameadam,Franves Engineering,,26,26,26,13,80,0,0,0,0,0,0,0,0
CENTRAL,Agona East,Obrepo,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,39,39,39,35,30,30,30,27,1,0,0,0,0
CENTRAL,Agona East,Obuoduro,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,13,13,13,11,30,30,30,27,1,0,0,0,0
CENTRAL,Agona East,Odomu,Franves Engineering,,13,13,0,0,35,35,0,0,0,0,0,0,0
CENTRAL,Agona East,Oduguan,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,13,13,13,13,35,35,35,31,1,0,0,0,0
CENTRAL,Agona East,Okotokwaa,Pakassen Limited,SP-PL-04-09-15,33,20,0,0,100,40,0,0,0,0,0,0,0
CENTRAL,Agona East,Okyea - Mensah,Franves Engineering,,4,4,0,0,20,20,0,0,0,0,0,0,0
CENTRAL,Agona East,Okyerekwaa,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,26,26,26,23,30,30,30,27,1,0,0,0,0
CENTRAL,Agona East,Osuankwa,First Class Electrical Works,SP-FCEW-14-09-15,15,41,41,37,120,120,108,96,1,0,0,0,0
CENTRAL,Agona East,Peterkwaa,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,20,20,20,18,25,25,25,22,1,0,0,0,0
CENTRAL,Agona East,Sanekwaa,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,20,20,20,18,25,25,25,22,1,0,0,0,0
CENTRAL,Agona East,Sasakwaa,Powertec Ventures,SHEP-4-SP-CR-PV-06-19,26,0,0,0,25,0,0,0,1,0,0,0,0
CENTRAL,Agona East,Tawora,Luke & Sons Eng. Company Limited,S4-SP-AED-LSECL-06-16,54,54,54,0,54,54,54,0,2,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Adjumako Obrayeko,Infrastructure,S4-SP-AESD-IL-04-16,19,19,0,0,4,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Adzeyepena,Infrastructure,S4-SP-AESD-IL-04-16,19,19,0,0,32,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Ajumako Ebenezer,Infrastructure,S4-SP-AESD-IL-04-16,13,13,0,0,52,10,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Ajumako Kroniianfo,Infrastructure,S4-SP-AESD-IL-04-16,23,23,0,0,40,40,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Ajumako Newsite,Infrastructure,S4-SP-AESD-IL-04-16,9,9,0,0,48,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Akra Awona Communiity,Infrastructure,S4-SP-AESD-IL-04-16,36,0,0,0,12,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Akupan,Infrastructure,S4-SP-AESD-IL-04-16,29,29,0,0,25,5,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Anomabokuma,Infrastructure,S4-SP-AESD-IL-04-16,33,33,0,0,25,10,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Bisease nursing,Infrastructure,S4-SP-AESD-IL-04-16,4,0,0,0,38,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Dweneho Kososen,Infrastructure,S4-SP-AESD-IL-04-16,29,29,0,0,52,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Ehawoho,Infrastructure,S4-SP-AESD-IL-04-16,21,21,0,0,25,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Ekumfiabor,Infrastructure,S4-SP-AESD-IL-04-16,12,0,0,0,79,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Enyan Atiakwa,Infrastructure,S4-SP-AESD-IL-04-16,13,13,0,0,13,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Esikado No. 1,Infrastructure,S4-SP-AESD-IL-04-16,4,4,4,0,9,9,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Esikado No. 2,Infrastructure,S4-SP-AESD-IL-04-16,37,37,0,0,52,5,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Immune Awona,Infrastructure,S4-SP-AESD-IL-04-16,9,9,0,0,11,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Kobina Agyir,Infrastructure,S4-SP-AESD-IL-04-16,7,7,7,0,25,5,0,4,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Mama Nyamebekyekrom,Infrastructure,S4-SP-AESD-IL-04-16,22,22,0,0,25,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Mbofrahaadwen,Infrastructure,S4-SP-AESD-IL-04-16,16,16,0,0,56,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Morokrom,Infrastructure,S4-SP-AESD-IL-04-16,15,15,0,0,26,0,0,0,0,0,0,0,0
CENTRAL,Ajumako-Eyan-Esiam,Twa,Infrastructure,S4-SP-AESD-IL-04-16,4,0,0,0,10,0,0,0,0,0,0,0,0
CENTRAL,K. E. E. A.,Java Hill,First Class Electrical Works,CR-KEEAD-FCEW-03-10,29,29,29,26,72,72,72,72,0,0,0,0,0
CENTRAL,Twifo Atti-Morkwa,Asamoakrom,Electro-Topz Eng. Works,S4-SP-TAMD-EEW-24-11-16,36,30,0,15,60,60,0,0,1,0,0,0,0
CENTRAL,Twifo Atti-Morkwa,Bimpong Agya No. 2,Electro-Topz Eng. Works,S4-SP-TAMD-EEW-24-11-16,36,36,0,18,80,80,0,0,0,0,0,0,0
CENTRAL,Twifo Atti-Morkwa,Bimpongso,Electro-Topz Eng. Works,S4-SP-TAMD-EEW-24-11-16,36,36,0,18,60,60,0,0,2,0,0,0,0
CENTRAL,Twifo Atti-Morkwa,Cannan,Electro-Topz Eng. Works,S4-SP-TAMD-EEW-24-11-16,36,30,0,15,35,20,0,0,0,0,0,0,0
CENTRAL,Twifo Atti-Morkwa,Mantekrom,Electro-Topz Eng. Works,S4-SP-TAMD-EEW-24-11-16,12,12,0,6,35,35,0,0,1,0,0,0,0
CENTRAL,Upper Denkyira East,Ajimpona,Voltage Electrical,,60,0,0,0,118,80,0,0,0,0,0,0,0
CENTRAL,Upper Denkyira East,Asikuma,Voltage Electrical,,4,0,0,0,80,0,0,0,0,0,0,0,0
CENTRAL,Upper Denkyira East,Atekyem Metal,Voltage Electrical,,10,0,0,0,250,110,0,0,0,0,0,0,0
CENTRAL,Upper Denkyira East,Atobiase,Nabiko Construction Company Limited,S4-SP-CR-NCCL-03-13,123,50,123,111,55,50,50,49,0,0,0,0,0
CENTRAL,Upper Denkyira East,Bosenga Line,Voltage Electrical,,6,0,0,0,150,0,0,0,0,0,0,0,0
CENTRAL,Upper Denkyira East,Fawomanye,Nabiko Construction Company Limited,S4-SP-CR-NCCL-03-13,50,50,50,50,54,54,54,27,0,0,0,0,0
CENTRAL,Upper Denkyira East,Kyebi,Nabiko Construction Company Limited,S4-SP-CR-NCCL-03-13,42,42,42,42,180,180,180,180,0,0,0,0,0
CENTRAL,Upper Denkyira East,Kyekyerewere,Voltage Electrical,,5,0,0,0,114,0,0,0,0,0,0,0,0
CENTRAL,Upper Denkyira East,Mbraden,Voltage Electrical,,3,0,0,0,150,0,0,0,0,0,0,0,0
CENTRAL,Upper Denkyira East,Opponso,Nabiko Construction Company Limited,S4-SP-CR-NCCL-03-13,45,45,45,45,45,45,45,45,0,0,0,0,0
CENTRAL,Upper Denkyira East,Tekyemoso,Nabiko Construction Company Limited,S4-SP-CR-NCCL-03-13,42,42,42,42,50,50,50,50,0,0,0,0,0
CENTRAL,Upper Denkyira West,Aboaboso,Willidon Limited,SHEP-WL-17-09-2015,9,3,0,0,50,0,0,0,1,0,0,0,0
CENTRAL,Upper Denkyira West,Adwenpaye,Willidon Limited,SHEP-WL-17-09-2015,5,5,0,0,50,0,0,0,1,0,0,0,0
CENTRAL,Upper Denkyira West,Akrofuom,Willidon Limited,SHEP-WL-17-09-2015,54,0,0,0,50,0,0,0,1,0,0,0,0
CENTRAL,Upper Denkyira West,Aniantentem,Willidon Limited,SHEP-WL-17-09-2015,60,0,0,0,20,0,0,0,1,0,0,0,0
CENTRAL,Upper Denkyira West,Nipankrom,Willidon Limited,SHEP-WL-17-09-2015,5,0,0,0,45,0,0,0,1,0,0,0,0
Central,Asikuma Odobeng Brakwa,Nyameyanam,Electro-Topz Eng. Works,SHEP-4-CR-AOB-EEW-3-15,0,0,0,0,0,0,0,0,0,0,0,0,0
Central,Asikuma Odobeng Brakwa,Papa Okyere,Electro-Topz Eng. Works,SHEP-4-CR-AOB-EEW-3-15,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Aboabo,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Addo Nkwanta,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Adjomoku,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Anyinam,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Asafo,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Asiedukrom,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Cleric Quarters,David & Sons Limited,SHEP-4-ER-AND-DAVID-16,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Krobo No. 1,David & Sons Limited,SHEP-4-ER-AND-DAVID-16,30,0,0,0,20,18,18,15,0,0,0,0,0
EASTERN,Abuakwa North,Krobo No. 2,David & Sons Limited,SHEP-4-ER-AND-DAVID-16,20,14,11,11,18,18,18,18,1,1,0,0,0
EASTERN,Abuakwa North,Kukurantumi,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Mampong,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Moseaso,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,New Tafo,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Oguaa No. 1,David & Sons Limited,SHEP-4-ER-AND-DAVID-16,2,2,2,2,8,8,8,8,1,1,0,0,0
EASTERN,Abuakwa North,Oguaa No. 2,David & Sons Limited,SHEP-4-ER-AND-DAVID-16,16,0,0,0,55,18,18,18,0,0,0,0,0
EASTERN,Abuakwa North,Old Tafo,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Osiem,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Osino,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa North,Sege,Pabico Electrical Works,SHEP-4-ER-AND-PEW-10-14,15,3,3,3,15,7,7,7,1,1,0,0,0
EASTERN,Abuakwa North,Zaabo Zongo,Zenecca Company Ltd,SHEP-4-SP-CSC-ER-ANM-ZCL-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa South,Adadietem,Messe Group Ghana Ltd,SHEP-4-SP-CSC-ER-ASM-MGGL-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
EASTERN,Abuakwa South,Adotooa,David & Sons Limited,SHEP-4-ER-DSCL-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0
