region,district,community,contractor,package_number,ht_contract,ht_planted,ht_dressed,ht_strung,lv_contract,lv_planted,lv_dressed,lv_strung,tx_contract,tx_dressed,tx_commissioned,cs_1ph,cs_3ph
Eastern,Asene Akroso Manso,Akoratifi,Boscolight (Cost Sharing),,,4,4,4,26,26,26,26,1,1,,,
Eastern,Asene Akroso Manso,Apresua,Boscolight (Cost Sharing),,,40,,,,,,,1,,,,
Eastern,Asene Akroso Manso,Nyamebekyere,Boscolight (Cost Sharing),,,23,23,23,,36,36,36,1,1,,,
Eastern,Asene Akroso Manso,Ahomani,Boscolight (Cost Sharing),,,,,,,,,,1,,,,
Eastern,Asene Akroso Manso,Kwesintum/Gyabaa,Boscolight (Cost Sharing),,,21,,,,,,,1,,,,
Eastern,Asene Akroso Manso,Afotom/Kofidade,Boscolight (Cost Sharing),,,,,,,,,,1,,,,
Eastern,Asene Akroso Manso,Owusu,Boscolight (Cost Sharing),,,17,17,17,,15,15,15,1,1,,,
Eastern,Asene Akroso Manso,Twapease,Boscolight (Cost Sharing),,,17,17,17,,10,10,10,1,1,,,
Eastern,Asene Akroso Manso,Akuamase,Boscolight (Cost Sharing),,,40,40,40,,10,10,10,1,1,,,
Eastern,Afram Plains South,Asenkansu,Pabico,,66,66,66,66,15,15,15,15,1,2,2,,
Eastern,Afram Plains South,Somusei,Edmond Appiah (Cost Sharing),,2,2,2,2,15,15,15,15,1,1,1,,
Eastern,Afram Plains South,Dinkro,Pabico,,11,11,11,11,54,25,25,25,2,1,1,,
Eastern,Lower West Akim,Aboano,Sammy K Ltd,,2,2,2,,78,78,78,78,1,1,1,,
Eastern,Lower West Akim,Akrofikrom,Sammy K Ltd,,10,10,10,10,47,47,47,47,1,1,1,,
Eastern,Upper West Akim,Green earth farms,Boscolight. Cost sharing Current 39.562222222222225,,6,4,4,4,40,40,40,40,1,1,1,,
Upper West,Lambussie/Karni,Chaboggo,Tanja Engineering Works,,174,174,174,174,350,216,216,216,2,2,1,146,
Upper West,Lambussie/Karni,Ninchilli,Tanja Engineering Works,,60,60,48,29,150,53,53,53,1,,,42,
Upper West,Lambussie/Karni,Koro Ext.,Tanja Engineering Works,,16,16,16,16,370,146,146,142,2,,,35,
Upper West,Lambussie/Karni,Kpare-Baazu,E. K. Kwasaak Company Limited,,12,12,12,12,200,79,79,79,1,1,1,20,
Upper West,Lambussie/Karni,Dampou,E. K. Kwasaak Company Limited,,12,9,9,9,370,,,,2,,,,
Upper West,Lambussie/Karni,Kareseglee,E. K. Kwasaak Company Limited,,24,12,12,12,650,,,,1,,,,
Upper West,Lambussie/Karni,Samoa-Gballe,T-Tommy Contract Works,,17,17,17,17,150,195,190,190,1,1,80,,
Upper West,Lawra,Bapare Ext.,Kwodam Electrical Enterprise Limited,,7,6,6,6,300,315,250,250,1,1,1,171,
Upper West,Lawra,Dooyiri,Kwodam Electrical Enterprise Limited,,18,18,17,17,250,178,178,178,1,,,,
Upper West,Lawra,Cha Ext.,Kwodam Electrical Enterprise Limited,,,,,,200,135,49,23,,,,,
Upper West,Lawra,Batan,Kwodam Electrical Enterprise Limited,,4,12,12,12,400,160,126,126,2,1,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Ttcwl-09-19),Kumasare,T. Tommy Contract Works Limited,,12,9,9,9,240,117,117,117,1,1,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Ttcwl-09-19),Koron Baagagn,T. Tommy Contract Works Limited,,24,34,34,34,400,232,189,189,2,2,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Ttcwl-09-19),Baagagn,T. Tommy Contract Works Limited,,36,2,2,2,350,91,91,91,1,1,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Ttcwl-09-19),Buurimethou,T. Tommy Contract Works Limited,,48,42,42,42,700,85,25,25,3,3,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Fpl-09-19),Yagtuuri,Faz Plax Limited,,6,26,26,26,550,59,59,59,2,,,140,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Fpl-09-19),Baagagn Sia Ext.,Faz Plax Limited,,48,,,,250,,,,,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Fpl-09-19),Amburi Zoxpaal,Faz Plax Limited,,68,35,28,28,450,38,38,38,1,1,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Fpl-09-19),Gbiedewu,Faz Plax Limited,,26,51,51,51,550,178,178,178,2,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Fpl-09-19),Berewon Ext.,Faz Plax Limited,,98,,,,200,133,133,133,1,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Fpl-09-19),Tolibre Ext.,Faz Plax Limited,,4,,,,150,93,93,93,1,1,1,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Fpl-09-19),Kulangagn Ext.,Faz Plax Limited,,68,,,,150,136,136,136,,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Ekkcl-09-19),Toto,E. K. Kwasaak Limited,,60,25,24,24,350,70,,,1,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Ekkcl-09-19),Nawoye,E. K. Kwasaak Limited,,12,30,,11,450,,,,2,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Ekkcl-09-19),Hayiong,E. K. Kwasaak Limited,,48,26,25,25,800,,,,3,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Wtl-09-19),Juma,William-Tei Limited,,12,2,2,2,450,64,64,56,2,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Wtl-09-19),Zakpee,William-Tei Limited,,60,24,24,24,550,60,57,57,2,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Wtl-09-19),Tongo,William-Tei Limited,,24,28,28,28,250,68,58,58,1,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Wtl-09-19),Tuori-Yiziri,William-Tei Limited,,18,21,21,21,150,46,45,45,1,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Wtl-09-19),Dowin Ext.,William-Tei Limited,,10,7,7,7,400,56,56,56,2,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Wtl-09-19),Boo,William-Tei Limited,,4,9,9,9,250,63,63,63,1,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Mbel-09-19),Badi,Max ‘B’ Electricals Limited,,0,,,,200,50,0,0,0,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Mbel-09-19),Goh-Gori,Max ‘B’ Electricals Limited,,48,25,25,25,520,87,87,87,1,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Mbel-09-19),Huowob No. 1,Max ‘B’ Electricals Limited,,60,45,45,45,300,110,110,110,1,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Mbel-09-19),Huowob No. 2,Max ‘B’ Electricals Limited,,2,,,,300,40,40,40,1,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Mbel-09-19),Tabier,Max ‘B’ Electricals Limited,,6,,,,360,83,83,83,1,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Mbel-09-19),Orbil,Max ‘B’ Electricals Limited,,2,,,,620,114,114,114,2,,,,
Upper West,Lawra (Package No.: Shep-4-Uwr-Ld-Mbel-09-19),Korkon,Max ‘B’ Electricals Limited,,36,,,,720,187,173,173,2,,,,
Upper West,Nandom,Duotang,Freece Electrical Services,,200,22,22,22,300,122,122,122,1,1,1,,
Upper West,Nandom,Borchii,Freece Electrical Services,,100,0,0,0,50,100,100,100,1,,,15,
Upper West,Nandom,Venne,Freece Electrical Services,,100,0,0,0,250,30,0,0,1,,,,
Upper West,Nandom,Dobir,Freece Electrical Services,,200,0,0,0,200,103,103,103,1,,,,
Upper West,Nandom,Sabyir,Freece Electrical Services,,100,0,0,0,150,49,49,49,1,,,,
Upper West,Nandom,Tom- Zendaagagn,Freece Electrical Services,,50,18,18,18,50,127,118,118,1,1,1,139,
Upper West,Nandom,Wobzu,Freece Electrical Services,,250,23,23,23,300,86,86,86,1,1,1,,
Upper West,Nandom,Bogzila,Freece Electrical Services,,100,22,22,22,250,57,57,57,1,1,1,,
Upper West,Nandom,Gbelong,Freece Electrical Services,,200,,,,250,218,218,218,1,,,,
Upper West,Nandom,Yobirteng,Freece Electrical Services,,100,,,,300,115,115,115,1,,,,
Upper West,Nandom,Dailangpuo,Freece Electrical Services,,50,2,2,2,100,217,217,217,1,,,,
Upper West,Nandom,Kokor,Freece Electrical Services,,100,,,,300,65,65,65,1,,,,
Upper West,Nandom,Taka,Freece Electrical Services,,150,16,16,16,150,163,155,155,1,1,33,,
Upper West,Wa West (Package No.: Shep-5-Wwd-David-16),Varenperi,David & Sons Limited,,0,0,,,260,67,50,50,,,,,
Upper West,Wa West (Package No.: Shep-5-Wwd-David-16),Meteu,David & Sons Limited,,96,62,,,150,135,74,74,,,,,
Upper West,Wa West (Package No.: Shep-5-Wwd-David-16),Gurungu,David & Sons Limited,,336,238,218,218,500,334,246,246,,,,,
Upper West,Wa West (Package No.: Shep-5-Wwd-David-16),Kawu,David & Sons Limited,,,64,21,21,100,67,53,53,,,,,
Upper West,Lambussie/Karni (Package No.: Shep-5-Lkd-Tommy-16),Chetu,T-Tommy Contract Works,,90,87,45,45,150,150,150,120,1,1,1,60,
Upper West,Lambussie/Karni (Package No.: Shep-5-Lkd-Tommy-16),Kuntawi,T-Tommy Contract Works,,36,0,,,180,40,40,40,1,1,1,,
Upper West,Lambussie/Karni (Package No.: Shep-5-Lkd-Tommy-16),Muodeng,T-Tommy Contract Works,,36,51,29,29,150,150,150,120,1,1,1,,
Upper West,Lambussie/Karni (Package No.: Shep-5-Lkd-Tommy-16),Suke No.1,T-Tommy Contract Works,,0,0,,,100,28,28,28,1,1,1,,
Upper West,Lambussie/Karni (Package No.: Shep-5-Lkd-Tommy-16),Kokoligu,T-Tommy Contract Works,,0,0,,,100,140,140,140,1,1,1,108,
Upper West,Wa Central,Seyiri,Willian-Tei Limited,,62,60,58,58,120,58,58,58,1,,,,
Upper West,Wa Central,Piihi,Willian-Tei Limited,,13,13,12,12,120,48,,,1,,,,
Upper West,Wa Central,Kponkle Mojong,Willian-Tei Limited,,90,80,80,80,250,76,,,1,,,,
Upper West,Wa Central,Doruyiri,Faprise Limited,,24,18,18,18,50,73,42,42,1,,,,
Upper West,Wa Central,Tampiane,Faprise Limited,,24,77,20,20,100,169,94,94,1,,,,
Upper West,Wa East,Gbantala,Giwaco Construction & Electrical Works,,2,2,2,2,120,0,,,1,,,,
Upper West,Wa East,Kpanlinye,Giwaco Construction & Electrical Works,,0,0,0,0,120,250,250,250,1,,,,
Upper West,Wa East,Chasia,Giwaco Construction & Electrical Works,,210,165,107,45,120,121,121,82,1,1,,,
Upper West,Wa East,Kakalipuo,Giwaco Construction & Electrical Works,,2,2,2,2,250,,,,2,1,,,
Upper West,Wa East,Gounua,Giwaco Construction & Electrical Works,,2,2,2,2,120,85,65,65,1,1,,85,
Upper West,Sissala East,Komor 1 & 2,E. K. Kwasaak Limited,,48,167,73,73,250,110,110,110,1,1,,,
Upper West,Lawra,Bompari/Dazzuri,E. K. Kwasaak Limited,,48,71,71,71,400,270,270,143,3,3,3,,
Upper West,Lawra,Naburinye Sorigwon,E. K. Kwasaak Limited,,96,34,,,300,90,,,3,3,,,
Upper West,Lawra,Zoopale,E. K. Kwasaak Limited,,18,,,,50,,,,1,1,,,
Upper West,Sawla-Tuna-Kalba,Kpangiri,E. K. Kwasaak Limited,,350,100,82,82,730,173,91,91,,5,,,
Upper West,Sawla-Tuna-Kalba,Kong,E. K. Kwasaak Limited,,9,100,0,0,730,35,16,16,,1,,,
Upper West,Jirapa,Ping,Hen-Men Electrical Limited,,12,0,,,270,380,,,,,,,
Upper West,Jirapa,Guri,Hen-Men Electrical Limited,,12,0,,,200,110,,,,,,,
Upper West,Jirapa,Ull-Baazu,Hen-Men Electrical Limited,,12,0,,,300,67,,,,,,,
Upper West,Jirapa,Kogri #1,Hen-Men Electrical Limited,,180,180,180,180,150,0,,,,,,,
Upper West,Jirapa,Kogri #2,Hen-Men Electrical Limited,,12,12,12,12,250,0,,,,,,,
Upper West,Jirapa,Douri-Gyan,Hen-Men Electrical Limited,,60,60,60,60,250,70,,,,,,,
Upper West,Daffiama-Bussie-Issa,Banonyiri,A. A. Warncharn Company Limited,,90,64,64,64,200,78,78,78,,,,,
Upper West,Daffiama-Bussie-Issa,Dakyie,A. A. Warncharn Company Limited,,84,30,30,30,120,64,64,64,,,,,
Upper West,Daffiama-Bussie-Issa,Tonyepare,A. A. Warncharn Company Limited,,96,34,34,34,150,62,,,,,,,
Upper West,Daffiama-Bussie-Issa,Kamahegu,A. A. Warncharn Company Limited,,240,132,59,,250,0,,,,,,,
Upper West,Daffiama-Bussie-Issa,Pin-Naayiri,A. A. Warncharn Company Limited,,78,112,112,112,120,60,58,58,,,,,
Upper West,Sissala West,Zinni-Bagibine,S. K. Duku Enterprise Limited,,36,28,28,28,150,40,40,40,1,,,,
Upper West,Sissala West,Paana,S. K. Duku Enterprise Limited,,96,80,,,150,,,,1,,,,
Upper West,Sissala West,Gbelle,S. K. Duku Enterprise Limited,,72,20,20,20,150,27,27,27,1,1,1,48,
Upper West,Sissala West,Kunni,S. K. Duku Enterprise Limited,,60,0,,,100,100,40,40,1,,,,
Upper West,Sissala West,Sangbaka,S. K. Duku Enterprise Limited,,36,80,80,80,100,250,250,250,1,1,1,150,
Upper West,Nadowli,Nawuli,Voltage Electrical Limited,,60,36,36,36,200,210,210,123,1,1,,,
Upper West,Nadowli,Begu-Nadowli,Voltage Electrical Limited,,36,36,36,36,180,180,180,180,1,1,,143,
Upper West,Bole,Nsunnua,Brenyekwa Limited,,144,144,144,120,200,77,41,41,1,,,,
Upper West,Bole,Bodi,Brenyekwa Limited,,10,10,10,10,320,184,178,178,1,,,,
Upper West,Bole,Bekwaikura,Brenyekwa Limited,,6,6,6,6,240,239,127,127,1,,,,
Upper West,Bole,Bodaa,Brenyekwa Limited,,12,48,48,48,550,544,190,190,1,,,,
Upper West,Bole,Nouyiri,Brenyekwa Limited,,8,74,74,74,320,295,119,111,1,,,,
Upper West,Sawla-Tuna-Kalba,Senyiri,Dass-B Limited,,180,121,121,121,360,113,101,,,,,,
Upper West,Sawla-Tuna-Kalba,Nasoyiri,Dass-B Limited,,96,52,50,50,250,192,112,112,,,,,
Upper West,Sawla-Tuna-Kalba,Soma,Dass-B Limited,,216,110,100,100,400,165,76,76,,,,,
Upper West,Nandom,Bukong,Freece Electricals Limited,,56,52,52,52,250,78,78,78,1,1,1,,
Upper West,Nandom,Kpiyal,Freece Electricals Limited,,41,18,18,18,350,98,98,98,2,1,1,53,
Upper West,Nandom,Kambaa,Freece Electricals Limited,,66,67,67,67,300,141,141,141,1,1,1,82,
Upper West,Nandom,Pangnyan,Freece Electricals Limited,,38,45,25,25,250,252,252,252,8,1,1,,
Volta,Biakoye,Akposo Okrabe,Addisco Electricals Ghana Limited,,,0,0,16,,31,0,26,,0,0,0,0
Volta,Biakoye,C K Kope,Addisco Electricals Ghana Limited,,,50,0,10,,78,0,10,,0,0,0,0
Volta,Biakoye,C.K,Addisco Electricals Ghana Limited,,,0,0,2,,0,0,0,,0,0,0,0
Volta,Biakoye,Nkonya Adzamanasu,Addisco Electricals Ghana Limited,,,0,0,0,,0,0,90,,0,0,0,0
Volta,Biakoye,Odormitor Bumbula,Addisco Electricals Ghana Limited,,,0,0,2,,0,0,0,,0,0,0,0
Volta,Biakoye,Tapa Biposu,Addisco Electricals Ghana Limited,,,0,0,0,,25,0,20,,0,0,0,0
Volta,Nkwanta South,Kofie Akura,Addisco Electricals Ghana Limited,,,0,0,7,,0,0,0,,0,0,0,0
Volta,Nkwanta South,Kwadjo Heneba,Addisco Electricals Ghana Limited,,,5,0,0,,30,0,5,,0,0,0,0
Volta,Nkwanta South,Portripor,Addisco Electricals Ghana Limited,,,0,0,0,,0,0,7,,0,0,0,0
Volta,Keta,Agbedrafor,Dass B Electrical Services Limited,,,0,0,0,,0,0,52,,0,0,0,0
Volta,Ketu North,Agbovokorpe,Dass B Electrical Services Limited,,,0,0,0,,26,0,0,,0,0,0,0
Volta,Akatsi North,Tomkope/Adivete,David & Sons Limited,,,12,0,0,,0,0,0,,0,0,0,0
Volta,Ketu North,Bagome,David & Sons Limited,,,0,0,0,,5,0,0,,0,0,0,0
Volta,Ketu North,Dorwuime/Savekor,David & Sons Limited,,,0,0,0,,5,0,6,,0,0,0,0
Volta,Ketu North,Kpelikope/Avafe,David & Sons Limited,,,1,0,0,,15,0,0,,0,0,0,0
Volta,Nkwanta South,Alukpatsa,David & Sons Limited,,,38,0,0,,0,0,0,,0,0,0,0
Volta,Nkwanta South,Alukpatsa Kotokro,David & Sons Limited,,,0,0,0,,30,0,0,,0,0,0,0
Volta,Nkwanta South,Krachi Akura,David & Sons Limited,,,32,0,0,,79,0,60,,0,0,0,0
Volta,Nkwanta South,Panku Akura,David & Sons Limited,,,39,0,0,,0,0,0,,0,0,0,0
Volta,Kpando,Asikakrom,Demsack Engineering Limited,,,0,0,0,,87,0,0,,0,0,0,0
Volta,Kpando,Avega,Demsack Engineering Limited,,,10,0,8,,6,0,0,,0,0,0,0
Volta,Krachi West,Jerusalem,Demsack Engineering Limited,,,0,0,0,,20,0,0,,0,0,0,0
Volta,Krachi West,Old Chantai no,Demsack Engineering Limited,,,39,0,44,,0,0,0,,0,0,0,0
Volta,Nkwanta North,Aboete,Demsack Engineering Limited,,,32,0,0,,9,0,20,,0,0,0,0
Volta,Nkwanta North,Gbango,Demsack Engineering Limited,,,26,0,0,,35,0,0,,0,0,0,0
Volta,Nkwanta North,Gbosike,Demsack Engineering Limited,,,0,0,0,,0,0,33,,0,0,0,0
Volta,Nkwanta North,Kpassa East Extension,Demsack Engineering Limited,,,0,0,0,,10,0,0,,0,0,0,0
Volta,Nkwanta North,Lemina,Demsack Engineering Limited,,,85,0,100,,67,0,68,,0,0,0,0
Volta,Nkwanta North,Majimaji,Demsack Engineering Limited,,,0,0,0,,0,0,35,,0,0,0,0
Volta,Nkwanta South,Mem Akura,Demsack Engineering Limited,,,0,0,0,,68,0,0,,0,0,0,0
Volta,Nkwanta South,Sowyer,Demsack Engineering Limited,,,0,0,20,,0,0,0,,0,0,0,0
Volta,Nkwanta North,Obunja,Energy Works Limited,,,50,0,0,,0,0,0,,0,0,0,0
Volta,Nkwanta North,Ogando,Energy Works Limited,,,0,0,0,,17,0,0,,0,0,0,0
Volta,Nkwanta North,Ujagandor,Energy Works Limited,,,55,0,0,,26,0,22,,0,0,0,0
Volta,Ketu North,Adagbledu,Ideal Electrical Works,,,0,0,0,,0,0,73,,0,0,0,0
Volta,Ketu North,Aglonukope,Ideal Electrical Works,,,0,0,0,,0,0,5,,0,0,0,0
Volta,Ketu North,Atsiakope,Ideal Electrical Works,,,0,0,0,,0,0,15,,0,0,0,0
Volta,Ketu North,Torve,Ideal Electrical Works,,,0,0,5,,0,0,0,,0,0,0,0
Volta,Ketu North,Torve Agbornoe,Ideal Electrical Works,,,0,0,0,,6,0,0,,0,0,0,0
Volta,Nkwanta South,Asomdwe Akura,Jenak Electrical Engineering Limited,,,0,0,0,,22,0,0,,0,0,0,0
Volta,Nkwanta South,B,Jenak Electrical Engineering Limited,,,0,0,0,,70,0,0,,0,0,0,0
Volta,Nkwanta South,Charti,Jenak Electrical Engineering Limited,,,0,0,0,,1,0,55,,0,0,0,0
Volta,Nkwanta South,Kpanja Akura,Jenak Electrical Engineering Limited,,,0,0,0,,0,0,38,,0,0,0,0
Volta,Nkwanta South,Wanja Akura,Jenak Electrical Engineering Limited,,,0,0,0,,30,0,0,,0,0,0,0
Volta,Ho West,Aklamakpetoe,Johome Company Limited,,,0,0,0,,17,0,0,,0,0,0,0
Volta,Ho West,Dzolokpuita,Johome Company Limited,,,5,0,0,,0,0,0,,0,0,0,0
Volta,Ho West,Dzolokpuita Assembly,Johome Company Limited,,,0,0,0,,23,0,0,,0,0,0,0
Volta,Ho West,Dzolokpuita Assembly Site,Johome Company Limited,,,0,0,3,,0,0,0,,0,0,0,0
Volta,Ho West,Kpenoe Agadzi Zone  June,Johome Company Limited,,,0,0,0,,15,0,0,,0,0,0,0
Volta,North Tongu,Atsiekpoe- Ext,Johome Company Limited,,,0,0,0,,0,0,30,,0,0,0,0
Volta,North Tongu,Ngokpoe,Johome Company Limited,,,0,0,11,,0,0,0,,0,0,0,0
Volta,North Tongu,Vome Ext,Johome Company Limited,,,0,0,9,,0,0,0,,0,0,0,0
Volta,Akatsi South,Agblorkpo,Kwanash Enterprise,,,0,0,0,,3,0,0,,0,0,0,0
Volta,Akatsi South,Gakpokope,Kwanash Enterprise,,,0,0,0,,0,0,0,,0,0,102,0
Volta,Akatsi South,Gidisukope,Kwanash Enterprise,,,0,0,0,,6,0,0,,0,0,0,0
Volta,Akatsi South,Kpevenu,Kwanash Enterprise,,,0,0,0,,0,0,7,,0,0,0,0
Volta,Akatsi South,Kporwui,Kwanash Enterprise,,,0,0,2,,0,0,4,,0,0,0,0
Volta,Akatsi South,Lawui Kpota,Kwanash Enterprise,,,0,0,0,,0,0,11,,0,0,0,0
Volta,Akatsi South and Ketu North,Agordoe,Kwanash Enterprise,,,0,0,15,,0,0,0,,0,0,0,0
Volta,Akatsi South and Ketu North,Avadre,Kwanash Enterprise,,,0,0,0,,0,0,0,,0,0,30,0
Volta,Akatsi South and Ketu North,Flakavi,Kwanash Enterprise,,,0,0,18,,0,0,13,,0,0,0,0
Volta,Ho West,Abutia,Mensklif Company Limited,,,0,0,0,,0,0,0,,0,0,0,4
Volta,Ho West,Nyekornakpoe,Mensklif Company Limited,,,0,0,0,,29,0,11,,0,0,180,0
Volta,Krachi West,Lakeside,Nyanab Ghana Limited,,,119,0,0,,0,0,0,,0,0,0,0
Volta,Nkwanta North,Nabu,Nyanab Ghana Limited,,,143,0,20,,34,0,176,,0,0,0,0
Volta,Keta/Anloga,Anfoeta Zongo,Saini Morrison Engineering Limited,,,0,0,0,,42,0,0,,0,0,0,0
Volta,Keta/Anloga,Anyrawase,Saini Morrison Engineering Limited,,,0,0,0,,20,0,0,,0,0,0,0
Volta,Keta/Anloga,Anyrawase Official Town,Saini Morrison Engineering Limited,,,0,0,0,,14,0,34,,0,0,0,0
Volta,Keta/Anloga,Avenui,Saini Morrison Engineering Limited,,,4,0,0,,0,0,0,,0,0,40,0
Volta,Ketu South,Agblekpui,Saini Morrison Engineering Limited,,,0,0,0,,68,0,10,,0,0,80,0
Volta,Ketu South,Tublukope,Saini Morrison Engineering Limited,,,0,0,0,,0,0,0,,0,0,200,4
Volta,South Tongu,Alavanyo,Saini Morrison Engineering Limited,,,0,0,0,,52,0,19,,0,0,0,0
Volta,South Tongu,Hlevi,Saini Morrison Engineering Limited,,,0,0,0,,36,0,6,,0,0,0,0
Volta,South Tongu,Thunder Village,Saini Morrison Engineering Limited,,,0,0,0,,64,0,52,,0,0,0,0
Volta,South Tongu,Toklokpo,Saini Morrison Engineering Limited,,,0,0,0,,40,0,0,,0,0,0,0
Volta,Ho West,Tsito,Stone Electrical Limited,,,8,0,0,,0,0,0,,0,0,0,0
Volta,Krachi West,Dornogbor,Transpower Engineering and Construction Limited,,,0,0,0,,15,0,0,,0,0,0,0
Volta,Krachi West,Gyato,Transpower Engineering and Construction Limited,,,0,0,0,,48,0,0,,0,0,0,0
Volta,Krachi West,Gyato Chanyo,Transpower Engineering and Construction Limited,,,0,0,0,,6,0,22,,0,0,0,0
Volta,Krachi West,Lonkortor and,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,0,,0,0,28,0
Volta,South Tongu,Adjahokope,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,0,,0,0,106,0
Volta,South Tongu,Adjahokpe,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,12,,0,0,0,0
Volta,South Tongu,Adzikope,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,40,,0,0,0,0
Volta,South Tongu,Avata,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,19,,0,0,0,0
Volta,South Tongu,Bayive,Transpower Engineering and Construction Limited,,,2,0,0,,0,0,0,,0,0,0,0
Volta,South Tongu,Bayive Upgrade,Transpower Engineering and Construction Limited,,,0,0,5,,0,0,15,,0,0,0,0
Volta,South Tongu,Chiefkope,Transpower Engineering and Construction Limited,,,6,0,2,,0,0,0,,0,0,0,0
Volta,South Tongu,Deve Netideke,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,12,,0,0,0,0
Volta,South Tongu,Deve Netideke all,Transpower Engineering and Construction Limited,,,0,0,0,,0,12,0,,0,0,0,0
Volta,South Tongu,Devevia,Transpower Engineering and Construction Limited,,,0,0,0,,0,10,0,,0,0,0,0
Volta,South Tongu,Fusesekope,Transpower Engineering and Construction Limited,,,0,1,0,,0,0,0,,0,0,0,0
Volta,South Tongu,Huadagbakope,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,15,,0,0,0,0
Volta,South Tongu,Korvenu/ Anyiheme/Anyidzene,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,10,,0,0,0,0
Volta,South Tongu,Sogbekope,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,0,,0,0,72,0
Volta,South Tongu,Wlitey Extension,Transpower Engineering and Construction Limited,,,0,0,0,,0,0,0,,0,0,200,6
North East,Yagaba Kubori,Wuyima/Soo,Mohatu Electrical Eng. Ltd,,194,194,194,194,280,280,280,280,1,1,1,0,
North East,Yagaba Kubori,Kunsobi- Licha/Kubangna,Mohatu Electrical Eng. Ltd,,198,198,100,100,140,140,150,150,1,1,1,135,
North East,Yagaba Kubori,Licha/Soo Namoo,Mohatu Electrical Eng. Ltd,,90,90,0,0,220,100,10,0,2,1,,0,
North East,Yagaba Kubori,Yirango/ Garigu,Mohatu Electrical Eng. Ltd,,48,48,0,0,45,45,,,1,1,,,
North East,Yagaba Kubori,Zukpeni,Mohatu Electrical Eng. Ltd,,126,126,126,126,84,84,84,84,1,1,1,110,
North East,Yagaba Kubori,Wuntubri,Mohatu Electrical Eng. Ltd,,66,66,66,66,47,47,47,47,1,1,1,70,3
North East,Mamprigu Moagduri,Yaa Namo,Mohatu Electrical Eng. Ltd,,89,106,106,106,95,95,95,95,1,1,1,,
North East,Mamprigu Moagduri,Kuchuglim,Mohatu Electrical Eng. Ltd,,114,114,114,114,50,50,50,50,1,1,,,
North East,West Mamprusi,Kpatusi,Powertech Eng. Serv. Ltd.,,169,100,100,100,155,22,22,22,1,1,1,0,
North East,West Mamprusi,Tinkaya/Dimiain,Powertech Eng. Serv. Ltd.,,2,15,15,15,145,145,145,145,1,1,1,58,
North East,West Mamprusi,Boayini # 1&2,Powertech Eng. Serv. Ltd.,,84,112,112,112,280,285,285,285,2,2,2,166,2
North East,Mamprusi East,Nanori-Tinsungu,Al-Sofwan Company Ltd.,,66,0,0,0,152,33,33,333,2,,,,
North East,Mamprusi East,Dimia,Al-Sofwan Company Ltd.,,2,2,0,0,110,35,34,35,1,1,1,74,1
North East,Mamprusi East,Bonboazio,Al-Sofwan Company Ltd.,,48,50,50,0,120,110,110,110,1,1,1,100,4
North East,Mamprusi East,Namenboko,Al-Sofwan Company Ltd.,,24,0,0,0,155,150,150,150,1,1,1,74,2
North East,Mamprusi East,Tuni-Newtown,Al-Sofwan Company Ltd.,,43,0,0,0,60,35,32,0,1,,,0,
North East,Mamprusi East,Teanoba-Tuni,Al-Sofwan Company Ltd.,,2,0,0,0,80,52,52,52,1,1,1,45,2
